job_id,job_title,rule_based_skills,rule_based_skill_count
JOB00268,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'Oracle', 'React']",8
JOB00269,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB00270,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB00271,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB00272,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB00273,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB00274,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB00275,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB00276,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB00277,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB00278,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB00279,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB00280,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB00281,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB00282,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB00283,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'Oracle', 'React']",8
JOB00284,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB00285,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB00286,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB00287,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB00288,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB00289,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB00290,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB00291,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB00292,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB00293,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB00294,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB00295,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB00296,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB00297,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB00298,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB00299,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB00300,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB00301,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB00302,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB00303,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB00304,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB00305,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB00306,QA Engineer,"['Automation Testing', 'Java', 'Oracle', 'Python', 'SQL', 'Selenium']",6
JOB00307,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB00308,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB00309,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB00310,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB00311,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB00312,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB00313,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB00314,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB00315,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB00316,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB00317,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB00318,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB00319,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB00320,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB00321,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB00322,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB00323,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB00324,Database Administrator,"['Cloud Computing', 'Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",7
JOB00325,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB00326,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB00327,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB00328,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB00329,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB00330,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB00331,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB00332,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB00333,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux', 'Oracle']",6
JOB00334,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB00335,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']",5
JOB00336,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB00337,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB00338,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB00339,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB00340,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB00341,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']",5
JOB00342,DevOps Engineer,"['AWS', 'Cloud Computing', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",6
JOB00343,Product Analyst,"['Excel', 'Oracle', 'Product Analytics', 'Python', 'SQL']",5
JOB00344,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB00345,QA Engineer,"['Automation Testing', 'Java', 'Oracle', 'Python', 'SQL', 'Selenium']",6
JOB00346,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB00347,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']",5
JOB00348,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB00349,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB00350,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB00351,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB00352,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']",5
JOB00353,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB00354,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB00355,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB00356,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB00357,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB00358,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux', 'Oracle']",6
JOB00359,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux', 'Oracle']",6
JOB00360,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB00361,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB00362,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB00363,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB00364,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB00365,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB00366,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB00367,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB00368,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB00369,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB00370,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB00371,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB00372,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB00373,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB00374,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB00375,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB00376,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB00377,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB00378,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB00379,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB00380,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB00381,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB00382,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB00383,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB00384,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB00385,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB00386,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB00387,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB00388,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB00389,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB00390,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB00391,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB00392,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB00393,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB00394,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB00395,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB00396,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB00397,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']",4
JOB00398,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB00399,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB00400,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB00401,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB00402,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB00403,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB00404,SQL Developer,"['Database', 'ETL', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB00405,QA Engineer,"['Automation Testing', 'Java', 'Oracle', 'Python', 'SQL', 'Selenium']",6
JOB00406,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB00407,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB00408,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB00409,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB00410,Financial Analyst,"['Cloud Computing', 'Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",6
JOB00411,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB00412,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB00413,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']",5
JOB00414,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB00415,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB00416,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB00417,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB00418,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB00419,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB00420,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB00421,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB00422,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB00423,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB00424,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']",5
JOB00425,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']",5
JOB00426,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB00427,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB00428,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB00429,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB00430,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB00431,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB00432,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB00433,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB00434,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB00435,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']",6
JOB00436,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB00437,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB00438,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB00439,QA Engineer,"['Automation Testing', 'Java', 'Oracle', 'Python', 'SQL', 'Selenium']",6
JOB00440,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB00441,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB00442,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB00443,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB00444,Power BI Developer,"['Cloud Computing', 'DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",6
JOB00445,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB00446,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB00447,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB00448,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB00449,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB00450,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB00451,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB00452,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB00453,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB00454,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']",5
JOB00455,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']",5
JOB00456,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB00457,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB00458,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB00459,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB00460,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB00461,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB00462,Business Analyst,"['Business Analysis', 'Excel', 'Oracle', 'Power BI', 'Requirements Gathering', 'SQL']",6
JOB00463,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB00464,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB00465,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB00466,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB00467,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']",7
JOB00468,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB00469,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB00470,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB00471,Data Engineer,"['AWS', 'ETL', 'Oracle', 'Python', 'SQL', 'Spark']",6
JOB00472,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB00473,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']",5
JOB00474,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']",7
JOB00475,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']",5
JOB00476,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']",5
JOB00477,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",5
JOB00478,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
JOB00479,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']",5
JOB00480,Machine Learning Engineer,"['Cloud Computing', 'Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']",6
JOB00481,Product Analyst,"['Cloud Computing', 'Excel', 'Product Analytics', 'Python', 'SQL']",5
JOB00482,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']",5
JOB00483,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']",5
JOB00484,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']",5
JOB00485,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']",5
JOB00486,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']",5
JOB00487,Power BI Developer,"['DAX', 'Excel', 'Oracle', 'Power BI', 'Power Query', 'SQL']",6
JOB00488,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB00489,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']",5
JOB00490,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']",5
JOB00491,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']",5
JOB00492,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']",5
