job_id,job_title,normalized_skills
JOB00274,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB00275,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB00276,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB00277,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB00278,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB00279,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB00280,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB00281,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB00282,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB00283,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'Oracle', 'React']"
JOB00284,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB00285,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB00286,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB00287,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB00288,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB00289,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB00290,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB00291,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB00292,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB00293,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB00294,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB00295,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB00296,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB00297,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB00298,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB00299,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB00300,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB00301,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']"
JOB00302,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB00303,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB00304,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']"
JOB00305,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB00306,QA Engineer,"['Automation Testing', 'Java', 'Oracle', 'Python', 'SQL', 'Selenium']"
JOB00307,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']"
JOB00308,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB00309,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB00310,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB00311,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB00312,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB00313,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB00314,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB00315,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB00316,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB00317,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB00318,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB00319,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB00320,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB00321,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB00322,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB00323,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB00324,Database Administrator,"['Cloud Computing', 'Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB00325,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB00326,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB00327,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB00328,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB00329,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB00330,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB00331,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB00332,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB00333,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux', 'Oracle']"
JOB00334,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB00335,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']"
JOB00336,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB00337,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB00338,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB00339,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB00340,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB00341,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB00342,DevOps Engineer,"['AWS', 'Cloud Computing', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB00343,Product Analyst,"['Excel', 'Oracle', 'Product Analytics', 'Python', 'SQL']"
JOB00344,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB00345,QA Engineer,"['Automation Testing', 'Java', 'Oracle', 'Python', 'SQL', 'Selenium']"
JOB00346,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB00347,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB00348,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB00349,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB00350,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB00351,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB00352,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB00353,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB00354,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB00355,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB00356,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB00357,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB00358,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux', 'Oracle']"
JOB00359,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux', 'Oracle']"
JOB00360,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB00361,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB00362,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB00363,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB00364,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB00365,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB00366,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB00367,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB00368,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB00369,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB00370,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB00371,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB00372,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB00373,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB00374,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB00375,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB00376,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB00377,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB00378,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB00379,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB00380,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB00381,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB00382,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB00383,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB00384,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB00385,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB00386,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB00387,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB00388,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB00389,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB00390,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB00391,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB00392,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB00393,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB00394,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB00395,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB00396,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB00397,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB00398,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB00399,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB00400,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB00401,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB00402,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB00403,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB00404,SQL Developer,"['Database', 'ETL', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB00405,QA Engineer,"['Automation Testing', 'Java', 'Oracle', 'Python', 'SQL', 'Selenium']"
JOB00406,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB00407,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB00408,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB00409,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB00410,Financial Analyst,"['Cloud Computing', 'Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB00411,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB00412,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB00413,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB00414,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB00415,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB00416,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB00417,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB00418,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB00419,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB00420,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB00421,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB00422,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB00423,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB00424,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB00425,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB00426,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB00427,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB00428,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB00429,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB00430,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB00431,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB00432,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB00433,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB00434,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB00435,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB00436,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB00437,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB00438,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB00439,QA Engineer,"['Automation Testing', 'Java', 'Oracle', 'Python', 'SQL', 'Selenium']"
JOB00440,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB00441,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB00442,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB00443,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB00444,Power BI Developer,"['Cloud Computing', 'DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB00445,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB00446,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB00447,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB00448,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB00449,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB00450,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB00451,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB00452,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB00453,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB00454,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB00455,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB00456,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB00457,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB00458,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB00459,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB00460,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB00461,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB00462,Business Analyst,"['Business Analysis', 'Excel', 'Oracle', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB00463,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB00464,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB00465,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB00466,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB00467,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB00468,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB00469,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB00470,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB00471,Data Engineer,"['AWS', 'ETL', 'Oracle', 'Python', 'SQL', 'Spark']"
JOB00472,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB00473,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB00474,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB00475,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB00476,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB00477,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB00478,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB00479,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB00480,Machine Learning Engineer,"['Cloud Computing', 'Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB00481,Product Analyst,"['Cloud Computing', 'Excel', 'Product Analytics', 'Python', 'SQL']"
JOB00482,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB00483,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB00484,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB00485,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB00486,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB00487,Power BI Developer,"['DAX', 'Excel', 'Oracle', 'Power BI', 'Power Query', 'SQL']"
JOB00488,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB00489,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB00490,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB00491,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB00492,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB00493,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB00494,Data Engineer,"['AWS', 'Cloud Computing', 'ETL', 'Python', 'SQL', 'Spark']"
JOB00495,Database Administrator,"['Cloud Computing', 'Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB00496,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB00497,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB00498,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB00499,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB00500,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB00501,Business Analyst,"['Business Analysis', 'Excel', 'Oracle', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB00502,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB00503,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
