job_id,job_title,skill,job_title_dup,skill_category
JOB00087,Machine Learning Engineer,TensorFlow,Machine Learning Engineer,Machine Learning
JOB00088,Data Scientist,Machine Learning,Data Scientist,Machine Learning
JOB00088,Data Scientist,Pandas,Data Scientist,Machine Learning
JOB00088,Data Scientist,Python,Data Scientist,Programming
JOB00088,Data Scientist,SQL,Data Scientist,Database
JOB00088,Data Scientist,Statistics,Data Scientist,Data Analytics
JOB00089,QA Engineer,Automation Testing,QA Engineer,Software Engineering
JOB00089,QA Engineer,Java,QA Engineer,Programming
JOB00089,QA Engineer,Python,QA Engineer,Programming
JOB00089,QA Engineer,SQL,QA Engineer,Database
JOB00089,QA Engineer,Selenium,QA Engineer,Software Engineering
JOB00090,Data Analyst,Excel,Data Analyst,Data Analytics
JOB00090,Data Analyst,Power BI,Data Analyst,Data Analytics
JOB00090,Data Analyst,Python,Data Analyst,Programming
JOB00090,Data Analyst,SQL,Data Analyst,Database
JOB00090,Data Analyst,Tableau,Data Analyst,Data Analytics
JOB00091,Software Engineer,Git,Software Engineer,DevOps
JOB00091,Software Engineer,Java,Software Engineer,Programming
JOB00091,Software Engineer,Python,Software Engineer,Programming
JOB00091,Software Engineer,REST API,Software Engineer,Software Engineering
JOB00091,Software Engineer,SQL,Software Engineer,Database
JOB00092,HR Analyst,Data Analysis,HR Analyst,Data Analytics
JOB00092,HR Analyst,Excel,HR Analyst,Data Analytics
JOB00092,HR Analyst,HR Analytics,HR Analyst,Data Analytics
JOB00092,HR Analyst,Power BI,HR Analyst,Data Analytics
JOB00092,HR Analyst,SQL,HR Analyst,Database
JOB00093,Cloud Engineer,AWS,Cloud Engineer,Cloud
JOB00093,Cloud Engineer,Azure,Cloud Engineer,Cloud
JOB00093,Cloud Engineer,Cloud Computing,Cloud Engineer,Cloud
JOB00093,Cloud Engineer,Docker,Cloud Engineer,DevOps
JOB00093,Cloud Engineer,Linux,Cloud Engineer,DevOps
JOB00094,Financial Analyst,Excel,Financial Analyst,Data Analytics
JOB00094,Financial Analyst,Financial Modeling,Financial Analyst,Business
JOB00094,Financial Analyst,Power BI,Financial Analyst,Data Analytics
JOB00094,Financial Analyst,SQL,Financial Analyst,Database
JOB00094,Financial Analyst,Statistics,Financial Analyst,Data Analytics
JOB00095,Cloud Engineer,AWS,Cloud Engineer,Cloud
JOB00095,Cloud Engineer,Azure,Cloud Engineer,Cloud
JOB00095,Cloud Engineer,Cloud Computing,Cloud Engineer,Cloud
JOB00095,Cloud Engineer,Docker,Cloud Engineer,DevOps
JOB00095,Cloud Engineer,Linux,Cloud Engineer,DevOps
JOB00096,Data Scientist,Machine Learning,Data Scientist,Machine Learning
JOB00096,Data Scientist,Pandas,Data Scientist,Machine Learning
JOB00096,Data Scientist,Python,Data Scientist,Programming
JOB00096,Data Scientist,SQL,Data Scientist,Database
JOB00096,Data Scientist,Statistics,Data Scientist,Data Analytics
JOB00097,Financial Analyst,Excel,Financial Analyst,Data Analytics
JOB00097,Financial Analyst,Financial Modeling,Financial Analyst,Business
JOB00097,Financial Analyst,Power BI,Financial Analyst,Data Analytics
JOB00097,Financial Analyst,SQL,Financial Analyst,Database
JOB00097,Financial Analyst,Statistics,Financial Analyst,Data Analytics
JOB00098,Web Developer,CSS,Web Developer,Programming
JOB00098,Web Developer,Git,Web Developer,DevOps
JOB00098,Web Developer,HTML,Web Developer,Programming
JOB00098,Web Developer,Java,Web Developer,Programming
JOB00098,Web Developer,JavaScript,Web Developer,Programming
JOB00098,Web Developer,Machine Learning,Web Developer,Machine Learning
JOB00098,Web Developer,React,Web Developer,Programming
JOB00099,Data Engineer,AWS,Data Engineer,Cloud
JOB00099,Data Engineer,ETL,Data Engineer,Data Engineering
JOB00099,Data Engineer,Python,Data Engineer,Programming
JOB00099,Data Engineer,SQL,Data Engineer,Database
JOB00099,Data Engineer,Spark,Data Engineer,Machine Learning
JOB00100,Cloud Engineer,AWS,Cloud Engineer,Cloud
JOB00100,Cloud Engineer,Azure,Cloud Engineer,Cloud
JOB00100,Cloud Engineer,Cloud Computing,Cloud Engineer,Cloud
JOB00100,Cloud Engineer,Docker,Cloud Engineer,DevOps
JOB00100,Cloud Engineer,Linux,Cloud Engineer,DevOps
JOB00101,SQL Developer,Database,SQL Developer,Database
JOB00101,SQL Developer,ETL,SQL Developer,Data Engineering
JOB00101,SQL Developer,MySQL,SQL Developer,Database
JOB00101,SQL Developer,PostgreSQL,SQL Developer,Database
JOB00101,SQL Developer,SQL,SQL Developer,Database
JOB00102,DevOps Engineer,AWS,DevOps Engineer,Cloud
JOB00102,DevOps Engineer,Docker,DevOps Engineer,DevOps
JOB00102,DevOps Engineer,Jenkins,DevOps Engineer,DevOps
JOB00102,DevOps Engineer,Kubernetes,DevOps Engineer,DevOps
JOB00102,DevOps Engineer,Linux,DevOps Engineer,DevOps
JOB00103,Cloud Engineer,AWS,Cloud Engineer,Cloud
JOB00103,Cloud Engineer,Azure,Cloud Engineer,Cloud
JOB00103,Cloud Engineer,Cloud Computing,Cloud Engineer,Cloud
JOB00103,Cloud Engineer,Docker,Cloud Engineer,DevOps
JOB00103,Cloud Engineer,Linux,Cloud Engineer,DevOps
JOB00104,Machine Learning Engineer,Docker,Machine Learning Engineer,DevOps
JOB00104,Machine Learning Engineer,Machine Learning,Machine Learning Engineer,Machine Learning
JOB00104,Machine Learning Engineer,Python,Machine Learning Engineer,Programming
JOB00104,Machine Learning Engineer,Scikit-learn,Machine Learning Engineer,Machine Learning
JOB00104,Machine Learning Engineer,TensorFlow,Machine Learning Engineer,Machine Learning
JOB00105,Python Developer,Django,Python Developer,Programming
JOB00105,Python Developer,Flask,Python Developer,Programming
JOB00105,Python Developer,Git,Python Developer,DevOps
JOB00105,Python Developer,Python,Python Developer,Programming
JOB00105,Python Developer,SQL,Python Developer,Database
JOB00106,Data Scientist,Machine Learning,Data Scientist,Machine Learning
JOB00106,Data Scientist,Pandas,Data Scientist,Machine Learning
JOB00106,Data Scientist,Python,Data Scientist,Programming
JOB00106,Data Scientist,SQL,Data Scientist,Database
JOB00106,Data Scientist,Statistics,Data Scientist,Data Analytics
JOB00107,Data Scientist,Machine Learning,Data Scientist,Machine Learning
JOB00107,Data Scientist,Pandas,Data Scientist,Machine Learning
JOB00107,Data Scientist,Python,Data Scientist,Programming
JOB00107,Data Scientist,SQL,Data Scientist,Database
JOB00107,Data Scientist,Statistics,Data Scientist,Data Analytics
JOB00108,HR Analyst,Data Analysis,HR Analyst,Data Analytics
JOB00108,HR Analyst,Excel,HR Analyst,Data Analytics
JOB00108,HR Analyst,HR Analytics,HR Analyst,Data Analytics
JOB00108,HR Analyst,Power BI,HR Analyst,Data Analytics
JOB00108,HR Analyst,SQL,HR Analyst,Database
JOB00109,Full Stack Developer,CSS,Full Stack Developer,Programming
JOB00109,Full Stack Developer,HTML,Full Stack Developer,Programming
JOB00109,Full Stack Developer,Java,Full Stack Developer,Programming
JOB00109,Full Stack Developer,JavaScript,Full Stack Developer,Programming
JOB00109,Full Stack Developer,Machine Learning,Full Stack Developer,Machine Learning
JOB00109,Full Stack Developer,Node,Full Stack Developer,Programming
JOB00109,Full Stack Developer,React,Full Stack Developer,Programming
JOB00110,Python Developer,Django,Python Developer,Programming
JOB00110,Python Developer,Flask,Python Developer,Programming
JOB00110,Python Developer,Git,Python Developer,DevOps
JOB00110,Python Developer,Python,Python Developer,Programming
JOB00110,Python Developer,SQL,Python Developer,Database
JOB00111,HR Analyst,Data Analysis,HR Analyst,Data Analytics
JOB00111,HR Analyst,Excel,HR Analyst,Data Analytics
JOB00111,HR Analyst,HR Analytics,HR Analyst,Data Analytics
JOB00111,HR Analyst,Power BI,HR Analyst,Data Analytics
JOB00111,HR Analyst,SQL,HR Analyst,Database
JOB00112,HR Analyst,Cloud Computing,HR Analyst,Cloud
JOB00112,HR Analyst,Data Analysis,HR Analyst,Data Analytics
JOB00112,HR Analyst,Excel,HR Analyst,Data Analytics
JOB00112,HR Analyst,HR Analytics,HR Analyst,Data Analytics
JOB00112,HR Analyst,Power BI,HR Analyst,Data Analytics
JOB00112,HR Analyst,SQL,HR Analyst,Database
JOB00113,Product Analyst,Excel,Product Analyst,Data Analytics
JOB00113,Product Analyst,Product Analytics,Product Analyst,Data Analytics
JOB00113,Product Analyst,Python,Product Analyst,Programming
JOB00113,Product Analyst,SQL,Product Analyst,Database
JOB00114,Python Developer,Django,Python Developer,Programming
JOB00114,Python Developer,Flask,Python Developer,Programming
JOB00114,Python Developer,Git,Python Developer,DevOps
JOB00114,Python Developer,Python,Python Developer,Programming
JOB00114,Python Developer,SQL,Python Developer,Database
JOB00115,DevOps Engineer,AWS,DevOps Engineer,Cloud
JOB00115,DevOps Engineer,Docker,DevOps Engineer,DevOps
JOB00115,DevOps Engineer,Jenkins,DevOps Engineer,DevOps
JOB00115,DevOps Engineer,Kubernetes,DevOps Engineer,DevOps
JOB00115,DevOps Engineer,Linux,DevOps Engineer,DevOps
JOB00116,Full Stack Developer,CSS,Full Stack Developer,Programming
JOB00116,Full Stack Developer,HTML,Full Stack Developer,Programming
JOB00116,Full Stack Developer,Java,Full Stack Developer,Programming
JOB00116,Full Stack Developer,JavaScript,Full Stack Developer,Programming
JOB00116,Full Stack Developer,Machine Learning,Full Stack Developer,Machine Learning
JOB00116,Full Stack Developer,Node,Full Stack Developer,Programming
JOB00116,Full Stack Developer,React,Full Stack Developer,Programming
JOB00117,Data Analyst,Cloud Computing,Data Analyst,Cloud
JOB00117,Data Analyst,Excel,Data Analyst,Data Analytics
JOB00117,Data Analyst,Power BI,Data Analyst,Data Analytics
JOB00117,Data Analyst,Python,Data Analyst,Programming
JOB00117,Data Analyst,SQL,Data Analyst,Database
JOB00117,Data Analyst,Tableau,Data Analyst,Data Analytics
JOB00118,QA Engineer,Automation Testing,QA Engineer,Software Engineering
JOB00118,QA Engineer,Java,QA Engineer,Programming
JOB00118,QA Engineer,Python,QA Engineer,Programming
JOB00118,QA Engineer,SQL,QA Engineer,Database
JOB00118,QA Engineer,Selenium,QA Engineer,Software Engineering
JOB00119,QA Engineer,Automation Testing,QA Engineer,Software Engineering
JOB00119,QA Engineer,Java,QA Engineer,Programming
JOB00119,QA Engineer,Python,QA Engineer,Programming
JOB00119,QA Engineer,SQL,QA Engineer,Database
JOB00119,QA Engineer,Selenium,QA Engineer,Software Engineering
JOB00120,Database Administrator,Database,Database Administrator,Database
JOB00120,Database Administrator,Database Administration,Database Administrator,Database
JOB00120,Database Administrator,MySQL,Database Administrator,Database
JOB00120,Database Administrator,Oracle,Database Administrator,Database
JOB00120,Database Administrator,PostgreSQL,Database Administrator,Database
JOB00120,Database Administrator,SQL,Database Administrator,Database
JOB00121,DevOps Engineer,AWS,DevOps Engineer,Cloud
JOB00121,DevOps Engineer,Docker,DevOps Engineer,DevOps
JOB00121,DevOps Engineer,Jenkins,DevOps Engineer,DevOps
JOB00121,DevOps Engineer,Kubernetes,DevOps Engineer,DevOps
JOB00121,DevOps Engineer,Linux,DevOps Engineer,DevOps
JOB00122,Cloud Engineer,AWS,Cloud Engineer,Cloud
JOB00122,Cloud Engineer,Azure,Cloud Engineer,Cloud
JOB00122,Cloud Engineer,Cloud Computing,Cloud Engineer,Cloud
JOB00122,Cloud Engineer,Docker,Cloud Engineer,DevOps
JOB00122,Cloud Engineer,Linux,Cloud Engineer,DevOps
JOB00123,Data Engineer,AWS,Data Engineer,Cloud
JOB00123,Data Engineer,ETL,Data Engineer,Data Engineering
JOB00123,Data Engineer,Python,Data Engineer,Programming
JOB00123,Data Engineer,SQL,Data Engineer,Database
JOB00123,Data Engineer,Spark,Data Engineer,Machine Learning
JOB00124,Business Analyst,Business Analysis,Business Analyst,Business
JOB00124,Business Analyst,Excel,Business Analyst,Data Analytics
JOB00124,Business Analyst,Power BI,Business Analyst,Data Analytics
JOB00124,Business Analyst,Requirements Gathering,Business Analyst,Business
JOB00124,Business Analyst,SQL,Business Analyst,Database
JOB00125,Machine Learning Engineer,Docker,Machine Learning Engineer,DevOps
JOB00125,Machine Learning Engineer,Machine Learning,Machine Learning Engineer,Machine Learning
JOB00125,Machine Learning Engineer,Python,Machine Learning Engineer,Programming
JOB00125,Machine Learning Engineer,Scikit-learn,Machine Learning Engineer,Machine Learning
JOB00125,Machine Learning Engineer,TensorFlow,Machine Learning Engineer,Machine Learning
JOB00126,Product Analyst,Excel,Product Analyst,Data Analytics
JOB00126,Product Analyst,Product Analytics,Product Analyst,Data Analytics
JOB00126,Product Analyst,Python,Product Analyst,Programming
JOB00126,Product Analyst,SQL,Product Analyst,Database
JOB00127,Financial Analyst,Excel,Financial Analyst,Data Analytics
JOB00127,Financial Analyst,Financial Modeling,Financial Analyst,Business
JOB00127,Financial Analyst,Power BI,Financial Analyst,Data Analytics
JOB00127,Financial Analyst,SQL,Financial Analyst,Database
JOB00127,Financial Analyst,Statistics,Financial Analyst,Data Analytics
JOB00128,HR Analyst,Data Analysis,HR Analyst,Data Analytics
JOB00128,HR Analyst,Excel,HR Analyst,Data Analytics
JOB00128,HR Analyst,HR Analytics,HR Analyst,Data Analytics
JOB00128,HR Analyst,Power BI,HR Analyst,Data Analytics
JOB00128,HR Analyst,SQL,HR Analyst,Database
JOB00129,Data Engineer,AWS,Data Engineer,Cloud
JOB00129,Data Engineer,ETL,Data Engineer,Data Engineering
JOB00129,Data Engineer,Python,Data Engineer,Programming
JOB00129,Data Engineer,SQL,Data Engineer,Database
JOB00129,Data Engineer,Spark,Data Engineer,Machine Learning
JOB00130,QA Engineer,Automation Testing,QA Engineer,Software Engineering
JOB00130,QA Engineer,Java,QA Engineer,Programming
JOB00130,QA Engineer,Python,QA Engineer,Programming
JOB00130,QA Engineer,SQL,QA Engineer,Database
JOB00130,QA Engineer,Selenium,QA Engineer,Software Engineering
JOB00131,BI Analyst,DAX,BI Analyst,Data Analytics
JOB00131,BI Analyst,Data Visualization,BI Analyst,Data Analytics
JOB00131,BI Analyst,Excel,BI Analyst,Data Analytics
JOB00131,BI Analyst,Power BI,BI Analyst,Data Analytics
JOB00131,BI Analyst,SQL,BI Analyst,Database
JOB00132,Web Developer,CSS,Web Developer,Programming
JOB00132,Web Developer,Git,Web Developer,DevOps
JOB00132,Web Developer,HTML,Web Developer,Programming
JOB00132,Web Developer,Java,Web Developer,Programming
JOB00132,Web Developer,JavaScript,Web Developer,Programming
JOB00132,Web Developer,Machine Learning,Web Developer,Machine Learning
JOB00132,Web Developer,React,Web Developer,Programming
JOB00133,Power BI Developer,DAX,Power BI Developer,Data Analytics
JOB00133,Power BI Developer,Excel,Power BI Developer,Data Analytics
JOB00133,Power BI Developer,Power BI,Power BI Developer,Data Analytics
JOB00133,Power BI Developer,Power Query,Power BI Developer,Data Analytics
JOB00133,Power BI Developer,SQL,Power BI Developer,Database
JOB00134,Machine Learning Engineer,Docker,Machine Learning Engineer,DevOps
JOB00134,Machine Learning Engineer,Machine Learning,Machine Learning Engineer,Machine Learning
JOB00134,Machine Learning Engineer,Python,Machine Learning Engineer,Programming
JOB00134,Machine Learning Engineer,Scikit-learn,Machine Learning Engineer,Machine Learning
JOB00134,Machine Learning Engineer,TensorFlow,Machine Learning Engineer,Machine Learning
JOB00135,Data Engineer,AWS,Data Engineer,Cloud
JOB00135,Data Engineer,ETL,Data Engineer,Data Engineering
JOB00135,Data Engineer,Python,Data Engineer,Programming
JOB00135,Data Engineer,SQL,Data Engineer,Database
JOB00135,Data Engineer,Spark,Data Engineer,Machine Learning
JOB00136,Data Scientist,Machine Learning,Data Scientist,Machine Learning
JOB00136,Data Scientist,Pandas,Data Scientist,Machine Learning
JOB00136,Data Scientist,Python,Data Scientist,Programming
JOB00136,Data Scientist,SQL,Data Scientist,Database
JOB00136,Data Scientist,Statistics,Data Scientist,Data Analytics
JOB00137,Product Analyst,Excel,Product Analyst,Data Analytics
JOB00137,Product Analyst,Product Analytics,Product Analyst,Data Analytics
JOB00137,Product Analyst,Python,Product Analyst,Programming
JOB00137,Product Analyst,SQL,Product Analyst,Database
JOB00138,Data Engineer,AWS,Data Engineer,Cloud
JOB00138,Data Engineer,ETL,Data Engineer,Data Engineering
JOB00138,Data Engineer,Python,Data Engineer,Programming
JOB00138,Data Engineer,SQL,Data Engineer,Database
JOB00138,Data Engineer,Spark,Data Engineer,Machine Learning
JOB00139,Data Analyst,Excel,Data Analyst,Data Analytics
